--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 86450K .......... .......... .......... .......... .......... 84%  142M 0s
 86500K .......... .......... .......... .......... .......... 84%  121M 0s
 86550K .......... .......... .......... .......... .......... 84% 81.3M 0s
 86600K .......... .......... .......... .......... .......... 84% 51.1M 0s
 86650K .......... .......... .......... .......... .......... 84%  122M 0s
 86700K .......... .......... .......... .......... .......... 84%  172M 0s
 86750K .......... .......... .......... .......... .......... 84%  215M 0s
 86800K .......... .......... .......... .......... .......... 84%  172M 0s
 86850K .......... .......... .......... .......... .......... 84% 11.1M 0s
 86900K .......... .......... .......... .......... .......... 84%  177M 0s
 86950K .......... .......... .......... .......... .......... 84%  439M 0s
 87000K .......... .......... .......... .......... .......... 85%  394M 0s
 87050K .......... .......... .......... .......... .......... 85%  406M 0s
 87100K .......... .......... .......... .......... .......... 85%  150M 0s
 87150K .......... .......... .......... .......... .......... 85%  152M 0s
 87200K .......... .......... .......... .......... .......... 85%  133M 0s
 87250K .......... .......... .......... .......... .......... 85%  211M 0s
 87300K .......... .......... .......... .......... .......... 85% 10.3M 0s
 87350K .......... .......... .......... .......... .......... 85%  434M 0s
 87400K .......... .......... .......... .......... .......... 85%  299M 0s
 87450K .......... .......... .......... .......... .......... 85% 57.1M 0s
 87500K .......... .......... .......... .......... .......... 85%  140M 0s
 87550K .......... .......... .......... .......... .......... 85%  185M 0s
 87600K .......... .......... .......... .......... .......... 85% 25.1M 0s
 87650K .......... .......... .......... .......... .......... 85%  210M 0s
 87700K .......... .......... .......... .......... .......... 85%  175M 0s
 87750K .......... .......... .......... .......... .......... 85%  286M 0s
 87800K .......... .......... .......... .......... .......... 85%  425M 0s
 87850K .......... .......... .......... .......... .......... 85% 7.80M 0s
 87900K .......... .......... .......... .......... .......... 85%  216M 0s
 87950K .......... .......... .......... .......... .......... 85%  125M 0s
 88000K .......... .......... .......... .......... .......... 85% 58.5M 0s
 88050K .......... .......... .......... .......... .......... 86%  154M 0s
 88100K .......... .......... .......... .......... .......... 86% 84.3M 0s
 88150K .......... .......... .......... .......... .......... 86%  102M 0s
 88200K .......... .......... .......... .......... .......... 86%  171M 0s
 88250K .......... .......... .......... .......... .......... 86% 26.1M 0s
 88300K .......... .......... .......... .......... .......... 86%  100M 0s
 88350K .......... .......... .......... .......... .......... 86%  186M 0s
 88400K .......... .......... .......... .......... .......... 86%  189M 0s
 88450K .......... .......... .......... .......... .......... 86%  111M 0s
 88500K .......... .......... .......... .......... .......... 86%  168M 0s
 88550K .......... .......... .......... .......... .......... 86%  177M 0s
 88600K .......... .......... .......... .......... .......... 86%  144M 0s
 88650K .......... .......... .......... .......... .......... 86% 6.99M 0s
 88700K .......... .......... .......... .......... .......... 86%  433M 0s
 88750K .......... .......... .......... .......... .......... 86%  413M 0s
 88800K .......... .......... .......... .......... .......... 86%  227M 0s
 88850K .......... .......... .......... .......... .......... 86%  284M 0s
 88900K .......... .......... .......... .......... .......... 86%  448M 0s
 88950K .......... .......... .......... .......... .......... 86%  453M 0s
 89000K .......... .......... .......... .......... .......... 86%  394M 0s
 89050K .......... .......... .......... .......... .......... 87%  468M 0s
 89100K .......... .......... .......... .......... .......... 87% 11.3M 0s
 89150K .......... .......... .......... .......... .......... 87%  175M 0s
 89200K .......... .......... .......... .......... .......... 87% 52.6M 0s
 89250K .......... .......... .......... .......... .......... 87% 13.4M 0s
 89300K .......... .......... .......... .......... .......... 87%  171M 0s
 89350K .......... .......... .......... .......... .......... 87% 17.3M 0s
 89400K .......... .......... .......... .......... .......... 87%  129M 0s
 89450K .......... .......... .......... .......... .......... 87%  103M 0s
 89500K .......... .......... .......... .......... .......... 87%  108M 0s
 89550K .......... .......... .......... .......... .......... 87% 70.7M 0s
 89600K .......... .......... .......... .......... .......... 87% 35.9M 0s
 89650K .......... .......... .......... .......... .......... 87% 30.3M 0s
 89700K .......... .......... .......... .......... .......... 87%  114M 0s
 89750K .......... .......... .......... .......... .......... 87% 99.4M 0s
 89800K .......... .......... .......... .......... .......... 87% 83.1M 0s
 89850K .......... .......... .......... .......... .......... 87%  173M 0s
 89900K .......... .......... .......... .......... .......... 87% 18.0M 0s
 89950K .......... .......... .......... .......... .......... 87%  166M 0s
 90000K .......... .......... .......... .......... .......... 87%  211M 0s
 90050K .......... .......... .......... .......... .......... 87%  201M 0s
 90100K .......... .......... .......... .......... .......... 88%  166M 0s
 90150K .......... .......... .......... .......... .......... 88%  329M 0s
 90200K .......... .......... .......... .......... .......... 88%  463M 0s
 90250K .......... .......... .......... .......... .......... 88%  464M 0s
 90300K .......... .......... .......... .......... .......... 88% 21.4M 0s
 90350K .......... .......... .......... .......... .......... 88% 11.5M 0s
 90400K .......... .......... .......... .......... .......... 88%  137M 0s
 90450K .......... .......... .......... .......... .......... 88%  158M 0s
 90500K .......... .......... .......... .......... .......... 88%  169M 0s
 90550K .......... .......... .......... .......... .......... 88%  327M 0s
 90600K .......... .......... .......... .......... .......... 88%  389M 0s
 90650K .......... .......... .......... .......... .......... 88%  461M 0s
 90700K .......... .......... .......... .......... .......... 88%  462M 0s
 90750K .......... .......... .......... .......... .......... 88%  462M 0s
 90800K .......... .......... .......... .......... .......... 88% 7.95M 0s
 90850K .......... .......... .......... .......... .......... 88% 96.1M 0s
 90900K .......... .......... .......... .......... .......... 88%  105M 0s
 90950K .......... .......... .......... .......... .......... 88% 82.5M 0s
 91000K .......... .......... .......... .......... .......... 88%  135M 0s
 91050K .......... .......... .......... .......... .......... 88% 23.5M 0s
 91100K .......... .......... .......... .......... .......... 89%  124M 0s
 91150K .......... .......... .......... .......... .......... 89%  157M 0s
 91200K .......... .......... .......... .......... .......... 89%  155M 0s
 91250K .......... .......... .......... .......... .......... 89%  149M 0s
 91300K .......... .......... .......... .......... .......... 89%  144M 0s
 91350K .......... .......... .......... .......... .......... 89%  243M 0s
 91400K .......... .......... .......... .......... .......... 89%  189M 0s
 91450K .......... .......... .......... .......... .......... 89% 23.7M 0s
 91500K .......... .......... .......... .......... .......... 89%  424M 0s
 91550K .......... .......... .......... .......... .......... 89%  427M 0s
 91600K .......... .......... .......... .......... .......... 89%  467M 0s
 91650K .......... .......... .......... .......... .......... 89% 9.22M 0s
 91700K .......... .......... .......... .......... .......... 89%  360M 0s
 91750K .......... .......... .......... .......... .......... 89%  438M 0s
 91800K .......... .......... .......... .......... .......... 89%  392M 0s
 91850K .......... .......... .......... .......... .......... 89% 15.9M 0s
 91900K .......... .......... .......... .......... .......... 89% 42.4M 0s
 91950K .......... .......... .......... .......... .......... 89%  174M 0s
 92000K .......... .......... .......... .......... .......... 89%  152M 0s
 92050K .......... .......... .......... .......... .......... 89%  207M 0s
 92100K .......... .......... .......... .......... .......... 89% 19.7M 0s
 92150K .......... .......... .......... .......... .......... 90%  376M 0s
 92200K .......... .......... .......... .......... .......... 90%  406M 0s
 92250K .......... .......... .......... .......... .......... 90%  463M 0s
 92300K .......... .......... .......... .......... .......... 90% 7.27M 0s
 92350K .......... .......... .......... .......... .......... 90%  156M 0s
 92400K .......... .......... .......... .......... .......... 90%  167M 0s
 92450K .......... .......... .......... .......... .......... 90%  188M 0s
 92500K .......... .......... .......... .......... .......... 90%  140M 0s
 92550K .......... .......... .......... .......... .......... 90%  175M 0s
 92600K .......... .......... .......... .......... .......... 90%  172M 0s
 92650K .......... .......... .......... .......... .......... 90%  121M 0s
 92700K .......... .......... .......... .......... .......... 90% 9.57M 0s
 92750K .......... .......... .......... .......... .......... 90%  124M 0s
 92800K .......... .......... .......... .......... .......... 90%  153M 0s
