--2017-05-05 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 70750K .......... .......... .......... .......... .......... 69%  119M 1s
 70800K .......... .......... .......... .......... .......... 69% 58.4M 1s
 70850K .......... .......... .......... .......... .......... 69%  208M 1s
 70900K .......... .......... .......... .......... .......... 69% 50.9M 1s
 70950K .......... .......... .......... .......... .......... 69% 94.2M 1s
 71000K .......... .......... .......... .......... .......... 69%  152M 1s
 71050K .......... .......... .......... .......... .......... 69%  136M 1s
 71100K .......... .......... .......... .......... .......... 69% 45.8M 1s
 71150K .......... .......... .......... .......... .......... 69%  115M 1s
 71200K .......... .......... .......... .......... .......... 69% 44.8M 1s
 71250K .......... .......... .......... .......... .......... 69%  181M 1s
 71300K .......... .......... .......... .......... .......... 69%  195M 1s
 71350K .......... .......... .......... .......... .......... 69%  160M 1s
 71400K .......... .......... .......... .......... .......... 69%  151M 1s
 71450K .......... .......... .......... .......... .......... 69%  143M 1s
 71500K .......... .......... .......... .......... .......... 69% 20.7M 1s
 71550K .......... .......... .......... .......... .......... 69% 34.9M 1s
 71600K .......... .......... .......... .......... .......... 69%  156M 1s
 71650K .......... .......... .......... .......... .......... 70%  175M 1s
 71700K .......... .......... .......... .......... .......... 70%  137M 1s
 71750K .......... .......... .......... .......... .......... 70%  182M 1s
 71800K .......... .......... .......... .......... .......... 70% 19.9M 1s
 71850K .......... .......... .......... .......... .......... 70% 95.2M 1s
 71900K .......... .......... .......... .......... .......... 70% 96.4M 1s
 71950K .......... .......... .......... .......... .......... 70% 5.83M 1s
 72000K .......... .......... .......... .......... .......... 70% 80.3M 1s
 72050K .......... .......... .......... .......... .......... 70%  141M 1s
 72100K .......... .......... .......... .......... .......... 70%  133M 1s
 72150K .......... .......... .......... .......... .......... 70% 84.9M 1s
 72200K .......... .......... .......... .......... .......... 70%  131M 1s
 72250K .......... .......... .......... .......... .......... 70%  115M 1s
 72300K .......... .......... .......... .......... .......... 70% 85.6M 1s
 72350K .......... .......... .......... .......... .......... 70% 72.4M 1s
 72400K .......... .......... .......... .......... .......... 70%  167M 1s
 72450K .......... .......... .......... .......... .......... 70% 65.3M 1s
 72500K .......... .......... .......... .......... .......... 70%  148M 1s
 72550K .......... .......... .......... .......... .......... 70% 30.3M 1s
 72600K .......... .......... .......... .......... .......... 70% 79.0M 1s
 72650K .......... .......... .......... .......... .......... 70%  174M 1s
 72700K .......... .......... .......... .......... .......... 71% 55.7M 1s
 72750K .......... .......... .......... .......... .......... 71%  173M 1s
 72800K .......... .......... .......... .......... .......... 71% 21.2M 1s
 72850K .......... .......... .......... .......... .......... 71% 77.6M 1s
 72900K .......... .......... .......... .......... .......... 71%  186M 1s
 72950K .......... .......... .......... .......... .......... 71% 27.0M 1s
 73000K .......... .......... .......... .......... .......... 71%  176M 1s
 73050K .......... .......... .......... .......... .......... 71%  439M 1s
 73100K .......... .......... .......... .......... .......... 71%  455M 1s
 73150K .......... .......... .......... .......... .......... 71%  457M 1s
 73200K .......... .......... .......... .......... .......... 71%  399M 1s
 73250K .......... .......... .......... .......... .......... 71% 52.4M 1s
 73300K .......... .......... .......... .......... .......... 71%  299M 1s
 73350K .......... .......... .......... .......... .......... 71% 7.66M 1s
 73400K .......... .......... .......... .......... .......... 71%  120M 1s
 73450K .......... .......... .......... .......... .......... 71% 73.0M 1s
 73500K .......... .......... .......... .......... .......... 71% 37.7M 1s
 73550K .......... .......... .......... .......... .......... 71%  149M 1s
 73600K .......... .......... .......... .......... .......... 71%  173M 1s
 73650K .......... .......... .......... .......... .......... 71%  120M 1s
 73700K .......... .......... .......... .......... .......... 72% 90.6M 1s
 73750K .......... .......... .......... .......... .......... 72%  143M 1s
 73800K .......... .......... .......... .......... .......... 72% 47.8M 1s
 73850K .......... .......... .......... .......... .......... 72%  176M 1s
 73900K .......... .......... .......... .......... .......... 72% 40.0M 1s
 73950K .......... .......... .......... .......... .......... 72%  154M 1s
 74000K .......... .......... .......... .......... .......... 72%  184M 1s
 74050K .......... .......... .......... .......... .......... 72%  202M 1s
 74100K .......... .......... .......... .......... .......... 72%  157M 1s
 74150K .......... .......... .......... .......... .......... 72% 21.2M 1s
 74200K .......... .......... .......... .......... .......... 72%  140M 1s
 74250K .......... .......... .......... .......... .......... 72%  102M 1s
 74300K .......... .......... .......... .......... .......... 72%  165M 1s
 74350K .......... .......... .......... .......... .......... 72%  129M 1s
 74400K .......... .......... .......... .......... .......... 72%  238M 1s
 74450K .......... .......... .......... .......... .......... 72%  115M 1s
 74500K .......... .......... .......... .......... .......... 72%  169M 1s
 74550K .......... .......... .......... .......... .......... 72%  197M 1s
 74600K .......... .......... .......... .......... .......... 72%  160M 1s
 74650K .......... .......... .......... .......... .......... 72% 13.8M 1s
 74700K .......... .......... .......... .......... .......... 72%  391M 1s
 74750K .......... .......... .......... .......... .......... 73% 5.47M 1s
 74800K .......... .......... .......... .......... .......... 73% 81.5M 1s
 74850K .......... .......... .......... .......... .......... 73%  163M 1s
 74900K .......... .......... .......... .......... .......... 73%  108M 1s
 74950K .......... .......... .......... .......... .......... 73% 76.1M 1s
 75000K .......... .......... .......... .......... .......... 73%  138M 1s
 75050K .......... .......... .......... .......... .......... 73% 80.4M 1s
 75100K .......... .......... .......... .......... .......... 73%  153M 1s
 75150K .......... .......... .......... .......... .......... 73%  160M 1s
 75200K .......... .......... .......... .......... .......... 73% 40.0M 1s
 75250K .......... .......... .......... .......... .......... 73%  174M 1s
 75300K .......... .......... .......... .......... .......... 73% 38.5M 1s
 75350K .......... .......... .......... .......... .......... 73%  162M 1s
 75400K .......... .......... .......... .......... .......... 73%  183M 1s
 75450K .......... .......... .......... .......... .......... 73% 37.2M 1s
 75500K .......... .......... .......... .......... .......... 73%  259M 1s
 75550K .......... .......... .......... .......... .......... 73%  136M 1s
 75600K .......... .......... .......... .......... .......... 73%  150M 1s
 75650K .......... .......... .......... .......... .......... 73%  161M 1s
 75700K .......... .......... .......... .......... .......... 73% 38.4M 1s
 75750K .......... .......... .......... .......... .......... 74%  142M 1s
 75800K .......... .......... .......... .......... .......... 74% 32.5M 1s
 75850K .......... .......... .......... .......... .......... 74%  129M 1s
 75900K .......... .......... .......... .......... .......... 74%  171M 1s
 75950K .......... .......... .......... .......... .......... 74%  143M 1s
 76000K .......... .......... .......... .......... .......... 74%  166M 1s
 76050K .......... .......... .......... .......... .......... 74% 21.0M 1s
 76100K .......... .......... .......... .......... .......... 74%  408M 1s
 76150K .......... .......... .......... .......... .......... 74%  458M 1s
 76200K .......... .......... .......... .......... .......... 74% 6.63M 1s
 76250K .......... .......... .......... .......... .......... 74%  120M 1s
 76300K .......... .......... .......... .......... .......... 74% 46.0M 1s
 76350K .......... .......... .......... .......... .......... 74%  140M 1s
 76400K .......... .......... .......... .......... .......... 74%  159M 1s
 76450K .......... .......... .......... .......... .......... 74%  158M 1s
 76500K .......... .......... .......... .......... .......... 74% 79.8M 1s
 76550K .......... .......... .......... .......... .......... 74%  171M 1s
 76600K .......... .......... .......... .......... .......... 74%  125M 1s
 76650K .......... .......... .......... .......... .......... 74% 37.7M 1s
 76700K .......... .......... .......... .......... .......... 74%  175M 1s
 76750K .......... .......... .......... .......... .......... 75% 37.3M 1s
 76800K .......... .......... .......... .......... .......... 75%  164M 1s
 76850K .......... .......... .......... .......... .......... 75%  155M 1s
 76900K .......... .......... .......... .......... .......... 75% 29.0M 1s
 76950K .......... .......... .......... .......... .......... 75%  138M 1s
 77000K .......... .......... .......... .......... .......... 75%  153M 1s
 77050K .......... .......... .......... .......... .......... 75%  169M 1s
 77100K .......... .......... .......... .......... .......... 75%  149M 1s
