--2017-05-01 22:02:37--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 80250K .......... .......... .......... .......... .......... 78%  256M 1s
 80300K .......... .......... .......... .......... .......... 78% 87.6M 1s
 80350K .......... .......... .......... .......... .......... 78%  150M 1s
 80400K .......... .......... .......... .......... .......... 78%  101M 1s
 80450K .......... .......... .......... .......... .......... 78%  100M 1s
 80500K .......... .......... .......... .......... .......... 78%  118M 1s
 80550K .......... .......... .......... .......... .......... 78%  122M 1s
 80600K .......... .......... .......... .......... .......... 78% 47.6M 1s
 80650K .......... .......... .......... .......... .......... 78%  144M 1s
 80700K .......... .......... .......... .......... .......... 78% 96.7M 1s
 80750K .......... .......... .......... .......... .......... 78%  178M 1s
 80800K .......... .......... .......... .......... .......... 78%  129M 1s
 80850K .......... .......... .......... .......... .......... 79%  168M 0s
 80900K .......... .......... .......... .......... .......... 79%  134M 0s
 80950K .......... .......... .......... .......... .......... 79%  109M 0s
 81000K .......... .......... .......... .......... .......... 79%  110M 0s
 81050K .......... .......... .......... .......... .......... 79%  108M 0s
 81100K .......... .......... .......... .......... .......... 79% 98.1M 0s
 81150K .......... .......... .......... .......... .......... 79%  135M 0s
 81200K .......... .......... .......... .......... .......... 79% 90.3M 0s
 81250K .......... .......... .......... .......... .......... 79%  131M 0s
 81300K .......... .......... .......... .......... .......... 79%  113M 0s
 81350K .......... .......... .......... .......... .......... 79% 97.7M 0s
 81400K .......... .......... .......... .......... .......... 79%  119M 0s
 81450K .......... .......... .......... .......... .......... 79%  106M 0s
 81500K .......... .......... .......... .......... .......... 79%  116M 0s
 81550K .......... .......... .......... .......... .......... 79% 2.04M 0s
 81600K .......... .......... .......... .......... .......... 79% 30.0M 0s
 81650K .......... .......... .......... .......... .......... 79%  158M 0s
 81700K .......... .......... .......... .......... .......... 79%  168M 0s
 81750K .......... .......... .......... .......... .......... 79%  147M 0s
 81800K .......... .......... .......... .......... .......... 79%  149M 0s
 81850K .......... .......... .......... .......... .......... 79%  212M 0s
 81900K .......... .......... .......... .......... .......... 80%  159M 0s
 81950K .......... .......... .......... .......... .......... 80%  166M 0s
 82000K .......... .......... .......... .......... .......... 80%  138M 0s
 82050K .......... .......... .......... .......... .......... 80% 94.6M 0s
 82100K .......... .......... .......... .......... .......... 80%  121M 0s
 82150K .......... .......... .......... .......... .......... 80% 86.9M 0s
 82200K .......... .......... .......... .......... .......... 80%  136M 0s
 82250K .......... .......... .......... .......... .......... 80%  102M 0s
 82300K .......... .......... .......... .......... .......... 80%  101M 0s
 82350K .......... .......... .......... .......... .......... 80%  157M 0s
 82400K .......... .......... .......... .......... .......... 80% 79.4M 0s
 82450K .......... .......... .......... .......... .......... 80%  139M 0s
 82500K .......... .......... .......... .......... .......... 80% 99.4M 0s
 82550K .......... .......... .......... .......... .......... 80%  114M 0s
 82600K .......... .......... .......... .......... .......... 80%  129M 0s
 82650K .......... .......... .......... .......... .......... 80% 88.7M 0s
 82700K .......... .......... .......... .......... .......... 80%  127M 0s
 82750K .......... .......... .......... .......... .......... 80%  113M 0s
 82800K .......... .......... .......... .......... .......... 80% 26.9M 0s
 82850K .......... .......... .......... .......... .......... 80%  422M 0s
 82900K .......... .......... .......... .......... .......... 81% 50.9M 0s
 82950K .......... .......... .......... .......... .......... 81% 93.1M 0s
 83000K .......... .......... .......... .......... .......... 81%  123M 0s
 83050K .......... .......... .......... .......... .......... 81% 97.8M 0s
 83100K .......... .......... .......... .......... .......... 81% 67.5M 0s
 83150K .......... .......... .......... .......... .......... 81%  108M 0s
 83200K .......... .......... .......... .......... .......... 81%  157M 0s
 83250K .......... .......... .......... .......... .......... 81%  144M 0s
 83300K .......... .......... .......... .......... .......... 81%  142M 0s
 83350K .......... .......... .......... .......... .......... 81%  104M 0s
 83400K .......... .......... .......... .......... .......... 81%  119M 0s
 83450K .......... .......... .......... .......... .......... 81% 94.9M 0s
 83500K .......... .......... .......... .......... .......... 81%  119M 0s
 83550K .......... .......... .......... .......... .......... 81% 97.5M 0s
 83600K .......... .......... .......... .......... .......... 81%  121M 0s
 83650K .......... .......... .......... .......... .......... 81%  102M 0s
 83700K .......... .......... .......... .......... .......... 81%  117M 0s
 83750K .......... .......... .......... .......... .......... 81%  114M 0s
 83800K .......... .......... .......... .......... .......... 81%  105M 0s
 83850K .......... .......... .......... .......... .......... 81%  107M 0s
 83900K .......... .......... .......... .......... .......... 81%  102M 0s
 83950K .......... .......... .......... .......... .......... 82%  119M 0s
 84000K .......... .......... .......... .......... .......... 82%  110M 0s
 84050K .......... .......... .......... .......... .......... 82% 97.8M 0s
 84100K .......... .......... .......... .......... .......... 82% 20.5M 0s
 84150K .......... .......... .......... .......... .......... 82%  191M 0s
 84200K .......... .......... .......... .......... .......... 82%  383M 0s
 84250K .......... .......... .......... .......... .......... 82%  331M 0s
 84300K .......... .......... .......... .......... .......... 82%  390M 0s
 84350K .......... .......... .......... .......... .......... 82% 1.92M 0s
 84400K .......... .......... .......... .......... .......... 82% 16.4M 0s
 84450K .......... .......... .......... .......... .......... 82% 10.8M 0s
 84500K .......... .......... .......... .......... .......... 82% 25.0M 0s
 84550K .......... .......... .......... .......... .......... 82% 22.8M 0s
 84600K .......... .......... .......... .......... .......... 82%  304M 0s
 84650K .......... .......... .......... .......... .......... 82%  235M 0s
 84700K .......... .......... .......... .......... .......... 82%  364M 0s
 84750K .......... .......... .......... .......... .......... 82%  302M 0s
 84800K .......... .......... .......... .......... .......... 82% 25.2M 0s
 84850K .......... .......... .......... .......... .......... 82% 13.7M 0s
 84900K .......... .......... .......... .......... .......... 82% 21.2M 0s
 84950K .......... .......... .......... .......... .......... 83% 10.2M 0s
 85000K .......... .......... .......... .......... .......... 83%  211M 0s
 85050K .......... .......... .......... .......... .......... 83%  342M 0s
 85100K .......... .......... .......... .......... .......... 83%  364M 0s
 85150K .......... .......... .......... .......... .......... 83%  293M 0s
 85200K .......... .......... .......... .......... .......... 83%  285M 0s
 85250K .......... .......... .......... .......... .......... 83%  366M 0s
 85300K .......... .......... .......... .......... .......... 83%  366M 0s
 85350K .......... .......... .......... .......... .......... 83%  277M 0s
 85400K .......... .......... .......... .......... .......... 83%  310M 0s
 85450K .......... .......... .......... .......... .......... 83%  368M 0s
 85500K .......... .......... .......... .......... .......... 83%  367M 0s
 85550K .......... .......... .......... .......... .......... 83%  365M 0s
 85600K .......... .......... .......... .......... .......... 83%  315M 0s
 85650K .......... .......... .......... .......... .......... 83%  366M 0s
 85700K .......... .......... .......... .......... .......... 83%  362M 0s
 85750K .......... .......... .......... .......... .......... 83%  291M 0s
 85800K .......... .......... .......... .......... .......... 83%  244M 0s
 85850K .......... .......... .......... .......... .......... 83%  365M 0s
 85900K .......... .......... .......... .......... .......... 83%  349M 0s
 85950K .......... .......... .......... .......... .......... 83%  362M 0s
 86000K .......... .......... .......... .......... .......... 84%  315M 0s
 86050K .......... .......... .......... .......... .......... 84%  367M 0s
 86100K .......... .......... .......... .......... .......... 84%  368M 0s
 86150K .......... .......... .......... .......... .......... 84%  370M 0s
 86200K .......... .......... .......... .......... .......... 84%  254M 0s
 86250K .......... .......... .......... .......... .......... 84%  368M 0s
 86300K .......... .......... .......... .......... .......... 84%  369M 0s
 86350K .......... .......... .......... .......... .......... 84%  361M 0s
 86400K .......... .......... .......... .......... .......... 84%  319M 0s
 86450K .......... .......... .......... .......... .......... 84%  372M 0s
 86500K .......... .......... .......... .......... .......... 84%  373M 0s
 86550K .......... .......... .......... .......... .......... 84%  371M 0s
 86600K .......... .......... .......... .......... .......... 84%  323M 0s
